"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-07-12","0.63",",,S","84","H,,S",,,"78",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-07-13","0.24",",,S","81","H,,S",,,"77",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-07-14","0.75",",,S","84","H,,S",,,"78",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-07-15","0.08",",,S","85","H,,S",,,"79",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-07-16","0.01",",,S","86","H,,S",,,"80",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-07-17","0.00",",,S","86","H,,S",,,"80",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-07-18",,,"87","H,,S",,,"81",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-07-19",,,"85","H,,S",,,,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-07-20",,,"83","H,,S",,,"75",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-07-21",,,"83","H,,S",,,"76",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-07-22",,,"82","H,,S",,,"78",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-07-23","1.38",",,S","81","H,,S",,,"78",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-07-24","0.12",",,S","85","H,,S",,,"77",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-07-25","0.00",",,S","84","H,,S",,,,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-07-26","0.24",",,S","86","H,,S",,,"80",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-07-27","0.01",",,S","81","H,,S",,,,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-07-28","0.12",",,S","81","H,,S",,,"76",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-07-29","0.24",",,S","79","H,,S",,,"76",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-07-30","0.08",",,S","81","H,,S",,,"76",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-07-31","0.02",",,S","84","H,,S",,,"77",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-08-01","0.00",",,S","83","H,,S",,,,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-08-02","0.43",",,S","84","H,,S",,,"77",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-08-03","0.04",",,S","85","H,,S",,,"78",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-08-04","0.00",",,S","85","H,,S",,,"79",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-08-05","0.00",",,S","85","H,,S",,,,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-08-06","0.04",",,S","86","H,,S",,,"78",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-08-07","0.04",",,S","85","H,,S",,,"78",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-08-08","0.12",",,S","85","H,,S",,,"79",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-08-09","0.00",",,S","84","H,,S",,,,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-08-10","0.91",",,S","84","H,,S",,,"78",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-08-11","1.81",",,S","84","H,,S","94",",,S","78",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-08-12","0.00",",,S","86","H,,S",,,"80",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-08-13","0.00",",,S","86","H,,S",,,"79",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-08-14","0.00",",,S","83","H,,S",,,"78",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-08-15","0.47",",,S","85","H,,S",,,"77",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-08-16","0.00",",,S","83","H,,S",,,,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-08-17","0.31",",,S","82","H,,S",,,"78",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-08-18","0.02",",,S","82","H,,S",,,"78",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-08-19","0.03",",,S","82","H,,S",,,"78",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-08-20","0.04",",,S","80","H,,S",,,,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-08-21","1.02",",,S","84","H,,S",,,,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-08-22","0.28",",,S","85","H,,S",,,"78",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-08-23","0.00",",,S","83","H,,S",,,,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-08-24","0.83",",,S","83","H,,S",,,,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-08-25","1.65",",,S","83","H,,S",,,"76",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-08-26","0.39",",,S","82","H,,S",,,"77",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-08-27","0.91",",,S","82","H,,S",,,"76",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-08-28","0.16",",,S","82","H,,S",,,"77",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-08-29","1.38",",,S","83","H,,S",,,,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-08-30","0.12",",,S","82","H,,S",,,"77",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-08-31","0.35",",,S","83","H,,S",,,"78",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-09-01","0.08",",,S","83","H,,S",,,"78",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-09-02","1.18",",,S","84","H,,S",,,"77",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-09-03","0.00",",,S","84","H,,S",,,"78",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-09-04",,,"83","H,,S",,,,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-09-05",,,"82","H,,S",,,"76",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-09-06",,,"82","H,,S",,,"77",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-09-07",,,"82","H,,S",,,"77",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-09-08","0.83",",,S","82","H,,S",,,"76",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-09-09","0.24",",,S","83","H,,S",,,"78",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-09-10","0.00",",,S","84","H,,S",,,"78",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-09-11","0.00",",,S","82","H,,S",,,"78",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-09-12","0.55",",,S","78","H,,S",,,,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-09-13","7.87",",,S","78","H,,S",,,"74",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-09-14","2.13",",,S","83","H,,S",,,"76",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-09-15","0.94",",,S","83","H,,S",,,"78",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-09-16","0.04",",,S","83","H,,S",,,"78",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-09-17","0.00",",,S","82","H,,S",,,"77",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-09-18","0.16",",,S","82","H,,S",,,"77",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-09-19","1.46",",,S","80","H,,S",,,"76",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-09-20","1.34",",,S","82","H,,S",,,"76",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-09-21","0.00",",,S","82","H,,S",,,,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-09-22",,,"83","H,,S",,,"76",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-09-23","0.01",",,S","83","H,,S",,,,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-09-24","0.03",",,S","84","H,,S",,,"78",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-09-25","0.12",",,S","85","H,,S",,,"77",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-09-26","0.08",",,S","80","H,,S",,,"77",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-09-27","0.59",",,S","80","H,,S",,,"77",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-09-28","0.51",",,S","82","H,,S",,,"76",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-09-29","0.00",",,S","82","H,,S",,,"76",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-09-30","0.01",",,S","84","H,,S",,,"77",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-10-01","0.00",",,S","84","H,,S",,,"77",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-10-02",,,"85","H,,S",,,"78",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-10-03",,,"85","H,,S",,,"77",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-10-04",,,"82","H,,S",,,"77",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-10-05",,,"85","H,,S",,,"77",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-10-06",,,"83","H,,S",,,"78",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-10-07",,,"85","H,,S",,,"77",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-10-08","0.00",",,S","85","H,,S",,,"78",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-10-09",,,"84","H,,S",,,"78",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-10-10",,,"85","H,,S",,,"78",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-10-11",,,"84","H,,S",,,"78",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-10-12",,,"85","H,,S",,,"77",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-10-13",,,"85","H,,S",,,"78",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-10-14",,,"83","H,,S",,,"78",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-10-15","0.20",",,S","82","H,,S",,,"78",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-10-16","0.24",",,S","78","H,,S",,,,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-10-17","0.55",",,S","78","H,,S",,,"75",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-10-18","0.87",",,S","81","H,,S",,,"76",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-10-19","0.08",",,S","80","H,,S",,,"75",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-10-20","0.39",",,S","82","H,,S",,,"76",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-10-21","0.00",",,S","84","H,,S",,,,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-10-22",,,"81","H,,S",,,,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-10-23",,,"79","H,,S",,,"68",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-10-24",,,"80","H,,S",,,"70",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-10-25",,,"79","H,,S",,,"70",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-10-26",,,"81","H,,S",,,"72",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-10-27",,,"81","H,,S",,,"73",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-10-28",,,"80","H,,S",,,"75",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-10-29","0.00",",,S","80","H,,S",,,"75",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-10-30",,,"80","H,,S",,,"73",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-10-31",,,"79","H,,S",,,,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-11-01",,,"80","H,,S","87",",,S","72",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-11-02",,,"78","H,,S",,,"71",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-11-03",,,"79","H,,S",,,"71",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-11-04",,,"78","H,,S",,,"69",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-11-05",,,"77","H,,S",,,,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-11-06",,,"75","H,,S",,,,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-11-07",,,"74","H,,S",,,"63",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-11-08",,,"74","H,,S",,,"63",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-11-09",,,"75","H,,S",,,"63",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-11-10",,,"77","H,,S",,,"65",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-11-11",,,"76","H,,S",,,"70",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-11-12",,,"76","H,,S",,,"73",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-11-13","1.30",",,S","76","H,,S",,,"73",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-11-14","0.24",",,S","78","H,,S",,,"72",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-11-15","0.28",",,S","76","H,,S",,,,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-11-16","0.55",",,S","75","H,,S",,,"71",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-11-17","0.02",",,S","75","H,,S",,,,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-11-18","0.00",",,S","76","H,,S",,,"67",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-11-19",,,"77","H,,S",,,"68",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-11-20","0.00",",,S","78","H,,S",,,"72",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-11-21","0.03",",,S","80","H,,S",,,"73",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-11-22","0.00",",,S","81","H,,S",,,"75",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-11-23","0.63",",,S","81","H,,S",,,"74",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-11-24","0.00",",,S","78","H,,S",,,,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-11-25",,,"78","H,,S",,,"67",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-11-26",,,"78","H,,S",,,,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-11-27",,,"75","H,,S",,,,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-11-28",,,"71","H,,S",,,,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-11-29",,,"70","H,,S",,,"59",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-11-30",,,"70","H,,S",,,"60",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-12-01",,,"70","H,,S",,,"60",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-12-02",,,"72","H,,S",,,"60",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-12-03",,,"72","H,,S",,,"64",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-12-04","0.51",",,S","68","H,,S",,,"65",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-12-05","1.65",",,S","71","H,,S",,,"66",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-12-06","0.55",",,S","75","H,,S",,,"69",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-12-07","0.00",",,S","74","H,,S",,,"67",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-12-08",,,"75","H,,S",,,"66",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-12-09","0.00",",,S","70","H,,S","74",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-12-10","0.02",",,S","75","H,,S",,,"64",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-12-11","0.00",",,S","75","H,,S",,,"67",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-12-12",,,"73","H,,S",,,"63",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-12-13",,,"70","H,,S",,,,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-12-14",,,"69","H,,S",,,,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-12-15",,,"67","H,,S",,,"58",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-12-16",,,"65","H,,S",,,,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-12-17",,,"65","H,,S",,,,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-12-18",,,"67","H,,S",,,"55",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-12-19",,,"68","H,,S",,,,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-12-20",,,"63","H,,S",,,,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-12-21",,,"61","H,,S",,,"50",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-12-22",,,"63","H,,S",,,,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-12-23",,,"64","H,,S",,,"50",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-12-24",,,"66","H,,S",,,,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-12-25",,,"69","H,,S",,,"58",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-12-26",,,"72","H,,S",,,"63",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-12-27",,,"73","H,,S",,,"65",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-12-28",,,"73","H,,S",,,"66",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-12-29","0.01",",,S","71","H,,S",,,"64",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-12-30","0.00",",,S","71","H,,S",,,"62",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2021-12-31",,,"70","H,,S",,,"60",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2022-01-01",,,"67","H,,S",,,,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2022-01-02",,,"67","H,,S",,,,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2022-01-03",,,"65","H,,S",,,"55",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2022-01-04",,,"66","H,,S",,,"55",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2022-01-05",,,"67","H,,S",,,,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2022-01-06",,,"69","H,,S",,,,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2022-01-07",,,"69","H,,S",,,,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2022-01-08",,,"68","H,,S",,,"57",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2022-01-09",,,"70","H,,S",,,"56",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2022-01-10",,,"72","H,,S",,,"62",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2022-01-11",,,"72","H,,S",,,"63",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2022-01-12",,,"67","H,,S",,,"63",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2022-01-13","0.20",",,S","70","H,,S",,,"63",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2022-01-14","0.31",",,S","69","H,,S",,,"64",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2022-01-15","0.00",",,S","69","H,,S",,,"62",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2022-01-16","0.00",",,S","69","H,,S",,,"61",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2022-01-17",,,"66","H,,S",,,,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2022-01-18",,,"66","H,,S",,,"55",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2022-01-19",,,"67","H,,S",,,"55",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2022-01-20",,,"69","H,,S",,,"57",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2022-01-21",,,"73","H,,S",,,"62",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2022-01-22",,,"74","H,,S",,,,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2022-01-23",,,"73","H,,S",,,"64",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2022-01-24","0.59",",,S","70","H,,S",,,"64",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2022-01-25","0.00",",,S","70","H,,S",,,"64",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2022-01-26",,,"73","H,,S",,,"63",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2022-01-27",,,"67","H,,S",,,,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2022-01-28",,,"65","H,,S",,,"54",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2022-01-29",,,"65","H,,S",,,"52",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2022-01-30",,,"67","H,,S",,,"52",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2022-01-31",,,"71","H,,S",,,"55",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2022-02-01",,,"74","H,,S",,,"58",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2022-02-02",,,"74","H,,S",,,"61",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2022-02-03",,,"74","H,,S",,,"64",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2022-02-04",,,"74","H,,S",,,,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2022-02-05","0.08",",,S","68","H,,S",,,,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2022-02-06","0.00",",,S","68","H,,S",,,"54",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2022-02-07",,,"72","H,,S",,,"57",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2022-02-08",,,"74","H,,S",,,"60",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2022-02-09",,,"73","H,,S",,,,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2022-02-10",,,"74","H,,S",,,"62",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2022-02-11",,,"72","H,,S",,,,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2022-02-12",,,"70","H,,S",,,,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2022-02-13",,,"69","H,,S",,,"56",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2022-02-14",,,"69","H,,S",,,"55",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2022-02-15",,,"72","H,,S",,,"57",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2022-02-16",,,"74","H,,S",,,"60",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2022-02-17",,,"74","H,,S",,,"63",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2022-02-18","0.12",",,S","75","H,,S",,,"65",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2022-02-19","0.00",",,S","77","H,,S",,,,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2022-02-20",,,"77","H,,S",,,,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2022-02-21",,,"77","H,,S",,,"66",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2022-02-22",,,"77","H,,S",,,,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2022-02-23",,,"78","H,,S",,,,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2022-02-24",,,"77","H,,S",,,"68",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2022-02-25",,,"78","H,,S",,,"68",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2022-02-26",,,"78","H,,S",,,"69",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2022-02-27",,,"78","H,,S",,,"68",",,S"
